 TICKER,REPORT DATE,DATE,BEFORE AFTER MARKET,CURRENCY,EPS ACTUAL,EPS ESTIMATE,EPS DIFFERENCE,SURPRISE PERCENT
SUPRAJIT,2022-02-11,2021-12-31,,INR,2.2924,,,
SUPRAJIT,2021-11-10,2021-09-30,,INR,3.5809,,,
SUPRAJIT,2021-08-11,2021-06-30,,INR,3.1,,,
SUPRAJIT,2021-05-29,2021-03-31,,INR,4.1118,,,
SUPRAJIT,2021-02-10,2020-12-31,,INR,3.6911,,,
SUPRAJIT,2020-11-12,2020-09-30,,INR,3.4372,,,
SUPRAJIT,2020-08-21,2020-06-30,,INR,-1.0373,,,
SUPRAJIT,2020-06-12,2020-03-31,,INR,0.2124,,,
SUPRAJIT,2020-02-01,2019-12-31,,INR,2.2295,,,
SUPRAJIT,2019-11-11,2019-09-30,,INR,3.2146,,,
SUPRAJIT,2019-08-10,2019-06-30,,INR,1.7763,,,
SUPRAJIT,2019-05-27,2019-03-31,,INR,2.9831,,,
SUPRAJIT,2019-02-11,2018-12-31,,INR,2.8025,,,
SUPRAJIT,2018-11-15,2018-09-30,,INR,1.7204,,,
SUPRAJIT,2018-08-14,2018-06-30,,INR,2.0595,,,
SUPRAJIT,2018-03-31,2018-03-31,,INR,2.13,1.57,0.56,35.6688
SUPRAJIT,2017-12-31,2017-12-31,,INR,2.02,2.43,-0.41,-16.8724
SUPRAJIT,2017-09-30,2017-09-30,,INR,2.23,2.1,0.13,6.1905
SUPRAJIT,2017-06-30,2017-06-30,,INR,1.62,2.15,-0.53,-24.6512
SUPRAJIT,2017-05-29,2017-03-31,,INR,3.1094,,,
SUPRAJIT,2017-02-13,2016-12-31,,INR,1.6863,,,
SUPRAJIT,2016-11-13,2016-09-30,,INR,2.2252,,,
SUPRAJIT,2016-08-13,2016-06-30,,INR,1.4996,,,
SUPRAJIT,2016-05-30,2016-03-31,,INR,1.38,,,
SUPRAJIT,2016-02-09,2015-12-31,,INR,1.8755,,,
SUPRAJIT,2015-11-09,2015-09-30,,INR,1.5299,,,
SUPRAJIT,2015-08-11,2015-06-30,,INR,1.154,,,
SUPRAJIT,2015-06-01,2015-03-31,,INR,1.1116,,,
SUPRAJIT,2015-02-03,2014-12-31,,INR,0.9968,,,
SUPRAJIT,2014-12-03,2014-09-30,,INR,1.1941,,,
SUPRAJIT,2014-09-03,2014-06-30,,INR,0.8881,,,
SUPRAJIT,2014-05-28,2014-03-31,,INR,1.071,,,
SUPRAJIT,2014-02-26,2013-12-31,,INR,1.3457,,,
SUPRAJIT,2013-11-27,2013-09-30,,INR,1.0713,,,
SUPRAJIT,2013-08-28,2013-06-30,,INR,0.7454,,,
SUPRAJIT,2013-05-29,2013-03-31,,INR,0.9786,,,
SUPRAJIT,2013-02-27,2012-12-31,,INR,0.9156,,,
SUPRAJIT,2012-11-28,2012-09-30,,INR,0.9053,,,
SUPRAJIT,2012-08-29,2012-06-30,,INR,1.1268,,,
SUPRAJIT,2012-05-30,2012-03-31,,INR,0.9222,,,
SUPRAJIT,2012-02-29,2011-12-31,,INR,0.8175,,,
SUPRAJIT,2011-11-30,2011-09-30,,INR,0.8519,,,
SUPRAJIT,2011-08-31,2011-06-30,,INR,0.7259,,,
SUPRAJIT,2011-05-30,2011-03-31,,INR,0.6609,,,
SUPRAJIT,2010-12-31,2010-12-31,,INR,0.7437,,,
SUPRAJIT,2010-09-30,2010-09-30,,INR,0.778,,,
SUPRAJIT,2010-06-30,2010-06-30,,INR,0.5457,,,
SUPRAJIT,2010-03-31,2010-03-31,,INR,0.3846,,,
SUPRAJIT,2009-12-31,2009-12-31,,INR,0.6795,,,
SUPRAJIT,2009-09-30,2009-09-30,,INR,0.4505,,,
SUPRAJIT,2009-06-30,2009-06-30,,INR,0.3326,,,
SUPRAJIT,2009-03-31,2009-03-31,,INR,0.1239,,,
SUPRAJIT,2008-12-31,2008-12-31,,INR,-0.0176,,,
SUPRAJIT,2008-09-30,2008-09-30,,INR,0.3481,,,
SUPRAJIT,2008-06-30,2008-06-30,,INR,0.2994,,,
SUPRAJIT,2008-03-31,2008-03-31,,INR,0.0468,,,
SUPRAJIT,2007-12-31,2007-12-31,,INR,0.1764,,,
SUPRAJIT,2007-09-30,2007-09-30,,INR,0.1178,,,
SUPRAJIT,2007-06-30,2007-06-30,,INR,0.3244,,,
SUPRAJIT,2007-03-31,2007-03-31,,INR,-0.0858,,,
SUPRAJIT,2006-12-31,2006-12-31,,INR,0.4009,,,
SUPRAJIT,2006-09-30,2006-09-30,,INR,0.3191,,,
SUPRAJIT,2006-06-30,2006-06-30,,INR,0.3309,,,
SUPREMEENG,2022-12-21,2022-09-30,AfterMarket,INR,,,,
SUPREMEIND,2023-10-30,2023-09-30,BeforeMarket,INR,,,,
SUPREMEIND,2023-07-24,2023-06-30,AfterMarket,INR,,,,
SUPREMEIND,2023-04-27,2023-03-31,AfterMarket,INR,,,,
SUPREMEIND,2023-01-23,2022-12-31,AfterMarket,INR,,,,
SUPREMEIND,2018-09-30,2018-09-30,,INR,8.45,6.22,2.23,35.8521
SUPREMEIND,2018-06-30,2018-06-30,,INR,7.62,9.35,-1.73,-18.5027
SUPREMEIND,2018-03-31,2018-03-31,,INR,14.04,12.17,1.87,15.3657
SUPREMEIND,2017-12-31,2017-12-31,,INR,8.2,8.03,0.17,2.1171
SUPREMEIND,2017-09-30,2017-09-30,,INR,5.57,7.25,-1.68,-23.1724
SUPREMEIND,2017-06-30,2017-06-30,,INR,5.91,10,-4.09,-40.9
SUPREMEIND,2017-03-31,2017-03-31,,INR,10.01,10.05,-0.04,-0.398
SUPREMEINF,2023-10-13,2023-09-30,AfterMarket,INR,,,,
SUPREMEINF,2023-06-08,2023-03-31,AfterMarket,INR,,,,
SUPREMEINF,2023-02-13,2022-12-31,AfterMarket,INR,,,,
SURYALAXMI,2023-11-08,2023-09-30,AfterMarket,INR,,,,
SURYALAXMI,2023-07-28,2023-06-30,AfterMarket,INR,,,,
SURYALAXMI,2023-05-08,2023-03-31,AfterMarket,INR,,,,
SURYALAXMI,2023-01-31,2022-12-31,AfterMarket,INR,,,,
SURYAROSNI,2023-11-08,2023-09-30,AfterMarket,INR,,,,
SURYAROSNI,2023-08-11,2023-06-30,AfterMarket,INR,,,,
SURYAROSNI,2023-05-17,2023-03-31,AfterMarket,INR,,,,
SURYAROSNI,2023-02-13,2022-12-31,AfterMarket,INR,,,,
SURYAROSNI,2018-06-30,2018-06-30,,INR,3.77,4.19,-0.42,-10.0239
SURYAROSNI,2017-09-30,2017-09-30,,INR,4.22,3.3,0.92,27.8788
SURYAROSNI,2017-03-31,2017-03-31,,INR,5.15,5.18,-0.03,-0.5792
SUTLEJTEX,2023-11-02,2023-09-30,AfterMarket,INR,,,,
SUTLEJTEX,2023-08-07,2023-06-30,AfterMarket,INR,,,,
SUTLEJTEX,2023-05-08,2023-03-31,AfterMarket,INR,,,,
SUTLEJTEX,2023-01-30,2022-12-31,AfterMarket,INR,,,,
SUTLEJTEX,2017-12-31,2017-12-31,,INR,1,1.89,-0.89,-47.0899
SUTLEJTEX,2017-09-30,2017-09-30,,INR,1.32,2.4,-1.08,-45
SUTLEJTEX,2017-03-31,2017-03-31,,INR,2.03,2.09,-0.06,-2.8708
SUTLEJTEX,2016-12-31,2016-12-31,,INR,1.69,3.06,-1.37,-44.7712
SUULD,2022-12-21,2022-09-30,AfterMarket,INR,,,,
SUVEN,2023-11-08,2023-09-30,AfterMarket,INR,,,,
SUVEN,2023-07-24,2023-06-30,AfterMarket,INR,,,,
SUVEN,2023-05-05,2023-03-31,AfterMarket,INR,,,,
SUVEN,2023-01-30,2022-12-31,AfterMarket,INR,,,,
SUVENPHAR,2023-11-06,2023-09-30,AfterMarket,INR,,,,
SUVENPHAR,2023-08-07,2023-06-30,AfterMarket,INR,,,,
SUVENPHAR,2023-05-08,2023-03-31,AfterMarket,INR,,,,
SUVENPHAR,2023-02-06,2022-12-31,AfterMarket,INR,,,,
SUZLON,2023-11-08,2023-09-30,AfterMarket,INR,,,,
SUZLON,2023-08-08,2023-06-30,AfterMarket,INR,,,,
SUZLON,2023-05-23,2023-03-31,AfterMarket,INR,,,,
SUZLON,2023-01-26,2022-12-31,AfterMarket,INR,,,,
SUZLON,2017-09-30,2017-09-30,,INR,-6.25,-0.2,-6.05,-3025
SUZLON,2017-06-30,2017-06-30,,INR,0.1,-0.5,0.6,120
SUZLON,2017-03-31,2017-03-31,,INR,1,0.4,0.6,150
SUZLON,2016-12-31,2016-12-31,,INR,0.5,0.2,0.3,150
SWANENERGY,2023-11-13,2023-09-30,AfterMarket,INR,,,,
SWANENERGY,2023-08-07,2023-06-30,AfterMarket,INR,,,,
SWANENERGY,2023-05-29,2023-03-31,AfterMarket,INR,,,,
SWANENERGY,2023-02-13,2022-12-31,AfterMarket,INR,,,,
SWARAJENG,2023-10-30,2023-09-30,AfterMarket,INR,,,,
SWARAJENG,2023-07-24,2023-06-30,AfterMarket,INR,,,,
SWARAJENG,2023-04-25,2023-03-31,AfterMarket,INR,,,,
SWARAJENG,2023-01-23,2022-12-31,AfterMarket,INR,,,,
SWARAJENG,2018-03-31,2018-03-31,,INR,14.49,16.1,-1.61,-10
SWARAJENG,2017-12-31,2017-12-31,,INR,13.86,14.85,-0.99,-6.6667
SWARAJENG,2017-09-30,2017-09-30,,INR,18.89,17.61,1.28,7.2686
SWELECTES,2023-11-09,2023-09-30,AfterMarket,INR,,,,
SWELECTES,2023-08-10,2023-06-30,AfterMarket,INR,,,,
SWELECTES,2023-05-24,2023-03-31,AfterMarket,INR,,,,
SWELECTES,2023-02-07,2022-12-31,AfterMarket,INR,,,,
SWSOLAR,2023-10-10,2023-09-30,AfterMarket,INR,,,,
SWSOLAR,2023-07-10,2023-06-30,AfterMarket,INR,,,,
SWSOLAR,2023-04-05,2023-03-31,AfterMarket,INR,,,,
SWSOLAR,2023-02-13,2022-12-31,AfterMarket,INR,,,,
SYMPHONY,2023-10-18,2023-09-30,BeforeMarket,INR,,,,
SYMPHONY,2023-07-24,2023-06-30,AfterMarket,INR,,,,
SYMPHONY,2023-05-01,2023-03-31,AfterMarket,INR,,,,
SYMPHONY,2023-01-23,2022-12-31,AfterMarket,INR,,,,
SYMPHONY,2018-03-31,2018-03-31,,INR,5.99,9.02,-3.03,-33.592
SYMPHONY,2017-12-31,2017-12-31,,INR,9.48,8.66,0.82,9.4688
SYMPHONY,2017-09-30,2017-09-30,,INR,7.24,6.3,0.94,14.9206
SYMPHONY,2017-06-30,2017-06-30,,INR,3.44,5.95,-2.51,-42.1849
SYNCOMF,2023-05-16,2023-03-31,AfterMarket,,,,,
SYNCOMF,2023-02-13,2022-12-31,AfterMarket,,,,,
SYNGENE,2023-10-17,2023-09-30,AfterMarket,INR,,,,
SYNGENE,2023-07-18,2023-06-30,AfterMarket,INR,,,,
SYNGENE,2023-04-25,2023-03-31,AfterMarket,INR,,,,
SYNGENE,2023-01-17,2022-12-31,AfterMarket,INR,,2.85,,
SYNGENE,2022-10-19,2022-09-30,AfterMarket,INR,2.53,2.51,0.02,0.7968
SYNGENE,2022-07-21,2022-06-30,BeforeMarket,INR,1.83,2.41,-0.58,-24.0664
SYNGENE,2022-03-31,2022-03-31,,INR,3.67,3.38,0.29,8.5799
SYNGENE,2021-12-31,2021-12-31,,INR,2.55,2.63,-0.08,-3.0418
SYNGENE,2018-04-26,2018-03-31,,INR,4.25,4.54,-0.29,-6.3877
SYNGENE,2018-01-24,2017-12-31,,INR,4.13,4.2,-0.07,-1.6667
SYNGENE,2017-09-30,2017-09-30,,INR,3.87,3.5,0.37,10.5714
SYNGENE,2017-07-27,2017-06-30,,INR,3.13,3.8,-0.67,-17.6316
SYNGENE,2017-04-27,2017-03-31,,INR,3.95,4,-0.05,-1.25
SYNGENE,2016-12-31,2016-12-31,,INR,3.76,4.04,-0.28,-6.9307
TAJGVK,2023-11-06,2023-09-30,AfterMarket,INR,,,,
TAJGVK,2023-08-01,2023-06-30,AfterMarket,INR,,,,
TAJGVK,2023-05-08,2023-03-31,AfterMarket,INR,,,,
TAJGVK,2023-01-30,2022-12-31,AfterMarket,INR,,,,
TAKE,2023-10-16,2023-09-30,AfterMarket,INR,,,,
TAKE,2023-05-25,2023-03-31,AfterMarket,INR,,,,
TAKE,2023-02-06,2022-12-31,AfterMarket,INR,,,,
TAKE,2018-03-31,2018-03-31,,INR,3.44,3.17,0.27,8.5174
TAKE,2017-12-31,2017-12-31,,INR,3.14,,,
TALBROAUTO,2023-11-09,2023-09-30,AfterMarket,INR,,,,
TALBROAUTO,2023-08-07,2023-06-30,AfterMarket,INR,,,,
TALBROAUTO,2023-05-22,2023-03-31,AfterMarket,INR,,,,
TALBROAUTO,2023-02-07,2022-12-31,AfterMarket,INR,,,,
TANLA,2023-10-18,2023-09-30,AfterMarket,INR,,,,
TANLA,2023-07-24,2023-06-30,AfterMarket,INR,,,,
TANLA,2023-04-27,2023-03-31,AfterMarket,INR,,,,
TANLA,2023-01-19,2022-12-31,AfterMarket,INR,,,,
TANLA,2022-03-31,2022-03-31,,INR,10.35,10.9,-0.55,-5.0459
TANLA,2021-12-31,2021-12-31,,INR,11.66,10.7,0.96,8.972
TARSONS,2022-06-30,2022-06-30,,INR,3.82,3,0.82,27.3333
TARSONS,2022-05-30,2022-03-31,BeforeMarket,INR,5.69,2.5,3.19,127.6
TASTYBITE,2023-11-08,2023-09-30,AfterMarket,INR,,,,
TASTYBITE,2023-08-08,2023-06-30,AfterMarket,INR,,,,
TASTYBITE,2023-05-25,2023-03-31,AfterMarket,INR,,,,
TASTYBITE,2023-02-06,2022-12-31,AfterMarket,INR,,,,
TATACHEM,2023-10-25,2023-09-30,AfterMarket,INR,,,,
TATACHEM,2023-08-07,2023-06-30,AfterMarket,INR,,,,
TATACHEM,2023-04-27,2023-03-31,AfterMarket,INR,,,,
TATACHEM,2023-02-08,2022-12-31,AfterMarket,INR,,,,
TATACHEM,2018-03-31,2018-03-31,,INR,-4.04,9.7,-13.74,-141.6495
TATACHEM,2017-12-31,2017-12-31,,INR,19.07,12.95,6.12,47.2587
TATACHEM,2017-09-30,2017-09-30,,INR,14.93,8.7,6.23,71.6092
TATACHEM,2017-06-30,2017-06-30,,INR,6.98,9.15,-2.17,-23.7158
TATACOFFEE,2023-10-16,2023-09-30,AfterMarket,INR,,,,
TATACOFFEE,2023-08-01,2023-06-30,AfterMarket,INR,,,,
TATACOFFEE,2023-04-24,2023-03-31,AfterMarket,INR,,,,
TATACOFFEE,2023-01-26,2022-12-31,AfterMarket,INR,,,,
TATACOMM,2023-10-16,2023-09-30,AfterMarket,INR,,,,
TATACOMM,2023-07-18,2023-06-30,AfterMarket,INR,,,,
TATACOMM,2023-04-19,2023-03-31,AfterMarket,INR,,,,
TATACOMM,2023-01-17,2022-12-31,AfterMarket,INR,,,,
TATACOMM,2018-09-30,2018-09-30,,INR,0.06,0.1,-0.04,-40
TATACOMM,2018-06-30,2018-06-30,,INR,-2.05,-0.6,-1.45,-241.6667
TATACOMM,2018-03-31,2018-03-31,,INR,1.44,0.37,1.07,289.1892
TATACOMM,2017-12-31,2017-12-31,,INR,0.36,0.94,-0.58,-61.7021
TATACOMM,2017-09-30,2017-09-30,,INR,-1.28,2.67,-3.95,-147.9401
TATACOMM,2017-06-30,2017-06-30,,INR,1.13,1.59,-0.46,-28.9308
TATACONSUM,2023-10-18,2023-09-30,AfterMarket,INR,,,,
TATACONSUM,2023-08-08,2023-06-30,AfterMarket,INR,,,,
TATACONSUM,2023-05-02,2023-03-31,AfterMarket,INR,,,,
TATACONSUM,2023-01-31,2022-12-31,AfterMarket,INR,,,,
TATACONSUM,2021-06-30,2021-06-30,,INR,2.05,2.39,-0.34,-14.2259
TATACONSUM,2018-09-30,2018-09-30,,INR,2.8,2.74,0.06,2.1898
TATACONSUM,2018-06-30,2018-06-30,,INR,2.13,2.73,-0.6,-21.978
TATACONSUM,2018-03-31,2018-03-31,,INR,0.97,2.13,-1.16,-54.4601
TATACONSUM,2017-12-31,2017-12-31,,INR,2.86,2.08,0.78,37.5
TATAELXSI,2023-10-12,2023-09-30,AfterMarket,INR,,,,
TATAELXSI,2023-07-12,2023-06-30,BeforeMarket,INR,,,,
TATAELXSI,2023-04-18,2023-03-31,AfterMarket,INR,,,,
TATAELXSI,2023-01-17,2022-12-31,AfterMarket,INR,,,,
TATAINVEST,2023-10-30,2023-09-30,AfterMarket,INR,,,,
TATAINVEST,2023-07-24,2023-06-30,AfterMarket,INR,,,,
TATAINVEST,2023-04-24,2023-03-31,AfterMarket,INR,,,,
TATAINVEST,2023-01-17,2022-12-31,AfterMarket,INR,,,,
TATAMETALI,2023-10-16,2023-09-30,AfterMarket,INR,,,,
TATAMETALI,2023-07-11,2023-06-30,BeforeMarket,INR,,,,
TATAMETALI,2023-04-20,2023-03-31,AfterMarket,INR,,,,
TATAMETALI,2023-01-11,2022-12-31,AfterMarket,INR,,,,
TATAMOTORS,2023-11-07,2023-09-30,AfterMarket,INR,,,,
TATAMOTORS,2023-07-25,2023-06-30,AfterMarket,INR,,,,
TATAMOTORS,2023-05-10,2023-03-31,AfterMarket,INR,,,,
TATAMOTORS,2023-01-30,2022-12-31,AfterMarket,INR,,,,
TATAMTRDVR,2018-03-31,2018-03-31,,INR,11.23,3.2,8.03,250.9375
TATAMTRDVR,2017-12-31,2017-12-31,,INR,3.52,7.56,-4.04,-53.4392
TATAMTRDVR,2017-09-30,2017-09-30,,INR,7.29,6.2,1.09,17.5806
TATAMTRDVR,2017-06-30,2017-06-30,,INR,-1.3,20.22,-21.52,-106.4293
TATAPOWER,2023-10-26,2023-09-30,AfterMarket,INR,,,,
TATAPOWER,2023-07-24,2023-06-30,AfterMarket,INR,,,,
TATAPOWER,2023-05-04,2023-03-31,AfterMarket,INR,,,,
TATAPOWER,2023-02-07,2022-12-31,AfterMarket,INR,,,,
TATASTEEL,2023-10-30,2023-09-30,AfterMarket,INR,,,,
TATASTEEL,2023-07-24,2023-06-30,AfterMarket,INR,,,,
TATASTEEL,2023-05-01,2023-03-31,AfterMarket,INR,,,,
TATASTEEL,2023-02-02,2022-12-31,AfterMarket,INR,,,,
TATASTLLP,2023-10-19,2023-09-30,AfterMarket,INR,,,,
TATASTLLP,2023-07-12,2023-06-30,AfterMarket,INR,,,,
TATASTLLP,2023-04-17,2023-03-31,AfterMarket,INR,,,,
TATASTLLP,2023-01-16,2022-12-31,AfterMarket,INR,,,,
TBZ,2017-09-30,2017-09-30,,INR,0.12,0.96,-0.84,-87.5
TBZ,2017-06-30,2017-06-30,,INR,0.87,0.9,-0.03,-3.3333
TCI,2023-10-27,2023-09-30,AfterMarket,INR,,,,
TCI,2023-07-31,2023-06-30,AfterMarket,INR,,,,
TCI,2023-05-26,2023-03-31,AfterMarket,INR,,,,
TCI,2023-01-25,2022-12-31,AfterMarket,INR,,,,
TCI,2022-10-29,2022-09-30,AfterMarket,INR,8.72,7.4,1.32,17.8378
TCI,2022-08-04,2022-06-30,BeforeMarket,INR,8.72,7.4,1.32,17.8378
TCI,2021-03-31,2021-03-31,,INR,8.72,7.4,1.32,17.8378
TCI,2018-05-17,2018-03-31,,INR,4.78,3.4,1.38,40.5882
TCI,2018-02-03,2017-12-31,,INR,3.63,2.9,0.73,25.1724
TCI,2017-06-30,2017-06-30,,INR,2.29,2.3,-0.01,-0.4348
TCI,2017-03-31,2017-03-31,,INR,2.42,2.45,-0.03,-1.2245
TCI,2016-12-31,2016-12-31,,INR,2.21,1.83,0.38,20.765
TCI,2016-09-30,2016-09-30,,INR,2.58,1.7,0.88,51.7647
TCIEXP,2023-10-30,2023-09-30,AfterMarket,INR,,,,
TCIEXP,2023-08-01,2023-06-30,AfterMarket,INR,,,,
TCIEXP,2023-05-25,2023-03-31,AfterMarket,INR,,,,
TCIEXP,2023-01-26,2022-12-31,AfterMarket,INR,,,,
TCIEXP,2022-05-27,2022-03-31,BeforeMarket,INR,9.19,10.6,-1.41,-13.3019
TCIEXP,2022-01-28,2021-12-31,BeforeMarket,INR,9.12,10.7,-1.58,-14.7664
TCIEXP,2021-10-22,2021-09-30,,INR,8.84,8.9,-0.06,-0.6742
TCIEXP,2021-07-28,2021-06-30,,INR,6.17,8,-1.83,-22.875
TCIEXP,2018-09-30,2018-09-30,,INR,4.24,4.2,0.04,0.9524
TCIEXP,2018-06-30,2018-06-30,,INR,4.2,4.45,-0.25,-5.618
TCIEXP,2018-03-31,2018-03-31,,INR,4.64,3.6,1.04,28.8889
TCIEXP,2017-12-31,2017-12-31,,INR,4.03,3.5,0.53,15.1429
TCIEXP,2017-09-30,2017-09-30,,INR,3.4,3.1,0.3,9.6774
TCNSBRANDS,2023-11-09,2023-09-30,AfterMarket,INR,,,,
TCNSBRANDS,2023-08-10,2023-06-30,AfterMarket,INR,,,,
TCNSBRANDS,2023-05-25,2023-03-31,AfterMarket,INR,,,,
TCNSBRANDS,2023-02-09,2022-12-31,AfterMarket,INR,,,,
TCPLPACK,2023-11-06,2023-09-30,AfterMarket,INR,,,,
TCPLPACK,2023-08-08,2023-06-30,AfterMarket,INR,,,,
TCPLPACK,2023-05-23,2023-03-31,AfterMarket,INR,,,,
TCPLPACK,2023-02-06,2022-12-31,AfterMarket,INR,,,,
TCS,2023-10-09,2023-09-30,AfterMarket,INR,,,,
TCS,2023-07-06,2023-06-30,AfterMarket,INR,,,,
TCS,2023-04-10,2023-03-31,AfterMarket,INR,,,,
TCS,2023-01-09,2022-12-31,AfterMarket,INR,,29.76,,
TCS,2022-10-10,2022-09-30,AfterMarket,INR,28.51,28.22,0.29,1.0276
TCS,2022-07-08,2022-06-30,BeforeMarket,INR,25.9,26.82,-0.92,-3.4303
TCS,2022-04-11,2022-03-31,BeforeMarket,INR,26.85,27.05,-0.2,-0.7394
TCS,2022-01-12,2021-12-31,BeforeMarket,INR,26.41,26.76,-0.35,-1.3079
TCS,2021-10-08,2021-09-30,,INR,26.02,26.03,-0.01,-0.0384
TCS,2018-10-11,2018-09-30,,INR,20.66,20.64,0.02,0.0969
TCS,2018-06-30,2018-06-30,,INR,19.17,18.17,1,5.5036
TCS,2018-03-31,2018-03-31,,INR,18.04,17.69,0.35,1.9785
TCS,2017-12-31,2017-12-31,,INR,17.06,17.03,0.03,0.1762
TCS,2017-09-30,2017-09-30,,INR,16.84,16.34,0.5,3.06
TCS,2017-06-30,2017-06-30,,INR,15.2,15.9,-0.7,-4.4025
TCS,2017-03-31,2017-03-31,,INR,33.52,33.76,-0.24,-0.7109
TCS,2016-12-31,2016-12-31,,INR,34.4,32.77,1.63,4.9741
TDPOWERSYS,2018-03-31,2018-03-31,,INR,1.11,1.35,-0.24,-17.7778
TDPOWERSYS,2017-12-31,2017-12-31,,INR,-0.62,1.1,-1.72,-156.3636
TDPOWERSYS,2017-09-30,2017-09-30,,INR,1.49,2.6,-1.11,-42.6923
TDPOWERSYS,2017-06-30,2017-06-30,,INR,-6.32,-0.2,-6.12,-3060
TEAMLEASE,2023-11-07,2023-09-30,AfterMarket,INR,,,,
TEAMLEASE,2023-07-25,2023-06-30,AfterMarket,INR,,,,
TEAMLEASE,2023-05-16,2023-03-31,AfterMarket,INR,,,,
TEAMLEASE,2023-01-23,2022-12-31,AfterMarket,INR,,,,
TEAMLEASE,2018-03-31,2018-03-31,,INR,12.41,11.69,0.72,6.1591
TEAMLEASE,2017-12-31,2017-12-31,,INR,10.76,10.41,0.35,3.3622
TEAMLEASE,2017-09-30,2017-09-30,,INR,10.19,10.12,0.07,0.6917
TEAMLEASE,2017-06-30,2017-06-30,,INR,9.58,9.97,-0.39,-3.9117
TECHM,2023-10-30,2023-09-30,AfterMarket,INR,,,,
TECHM,2023-07-24,2023-06-30,AfterMarket,INR,,,,
TECHM,2023-05-11,2023-03-31,AfterMarket,INR,,,,
TECHM,2023-01-30,2022-12-31,AfterMarket,INR,,15.2,,
TECHM,2022-11-01,2022-09-30,AfterMarket,INR,14.8,13.95,0.85,6.0932
TECHM,2022-07-25,2022-06-30,BeforeMarket,INR,12.78,14.06,-1.28,-9.1038
TECHM,2022-05-13,2022-03-31,BeforeMarket,INR,16.94,16.06,0.88,5.4795
TECHM,2022-02-01,2021-12-31,BeforeMarket,INR,15.46,16.55,-1.09,-6.5861
TECHM,2021-10-25,2021-09-30,BeforeMarket,INR,15.14,15.3,-0.16,-1.0458
TECHM,2021-07-29,2021-06-30,,INR,15.32,13.42,1.9,14.158
TECHM,2018-09-30,2018-09-30,,INR,11.93,11.15,0.78,6.9955
TECHM,2018-06-30,2018-06-30,,INR,10.07,9.96,0.11,1.1044
TECHM,2018-03-31,2018-03-31,,INR,13.72,10.16,3.56,35.0394
TECHM,2017-12-31,2017-12-31,,INR,10.73,8.71,2.02,23.1917
TECHM,2017-09-30,2017-09-30,,INR,9.4,7.82,1.58,20.2046
TECHM,2017-06-30,2017-06-30,,INR,8.98,6.52,2.46,37.7301
TECHM,2016-12-31,2016-12-31,,INR,9.63,8.42,1.21,14.3705
TECHM,2016-09-30,2016-09-30,,INR,7.25,7.61,-0.36,-4.7306
TECHNOE,2023-11-13,2023-09-30,AfterMarket,INR,,,,
TECHNOE,2023-08-10,2023-06-30,AfterMarket,INR,,,,
TECHNOE,2023-05-29,2023-03-31,AfterMarket,INR,,,,
TECHNOE,2023-02-13,2022-12-31,AfterMarket,INR,,,,
TECHNOE,2022-08-12,2022-06-30,BeforeMarket,INR,3.27,3.7,-0.43,-11.6216
TECHNOE,2018-03-31,2018-03-31,,INR,3.33,4.4,-1.07,-24.3182
TECHNOE,2017-12-31,2017-12-31,,INR,2.97,2.8,0.17,6.0714
TECHNOE,2017-09-30,2017-09-30,,INR,5.32,6.35,-1.03,-16.2205
TECHNOE,2017-06-30,2017-06-30,,INR,6.11,4.15,1.96,47.2289
TECHNOFAB,2018-03-31,2018-03-31,,INR,6,2.49,3.51,140.9639
TEJASNET,2023-07-24,2023-06-30,AfterMarket,INR,,,,
TEJASNET,2023-04-20,2023-03-31,BeforeMarket,INR,,,,
TEJASNET,2023-01-17,2022-12-31,BeforeMarket,INR,,,,
TEMBO,2022-12-20,2022-09-30,AfterMarket,INR,,,,
TEXINFRA,2023-11-06,2023-09-30,AfterMarket,INR,,,,
TEXINFRA,2023-08-10,2023-06-30,AfterMarket,INR,,,,
TEXINFRA,2023-05-18,2023-03-31,AfterMarket,INR,,,,
TEXINFRA,2023-02-02,2022-12-31,AfterMarket,INR,,,,
TEXMOPIPES,2023-08-08,2023-06-30,AfterMarket,INR,,,,
TEXRAIL,2023-02-02,2022-12-31,AfterMarket,INR,,,,
TEXRAIL,2018-03-31,2018-03-31,,INR,1.04,0.5,0.54,108
TEXRAIL,2017-12-31,2017-12-31,,INR,0.19,0,0.19,
TEXRAIL,2017-10-16,2017-09-30,,INR,0.13,0.73,-0.6,-82.1918
TEXRAIL,2017-02-14,2016-12-31,,INR,0.13,0.73,-0.6,-82.1918
TFCILTD,2023-11-09,2023-09-30,AfterMarket,INR,,,,
TFCILTD,2023-08-08,2023-06-30,AfterMarket,INR,,,,
TFCILTD,2023-05-17,2023-03-31,AfterMarket,INR,,,,
TFCILTD,2023-02-10,2022-12-31,AfterMarket,INR,,,,
TFCILTD,2017-11-01,2017-09-30,,INR,2.37,2.27,0.1,4.4053
TFCILTD,2017-07-31,2017-06-30,,INR,2.73,3.15,-0.42,-13.3333
THANGAMAYL,2018-09-30,2018-09-30,,INR,5.13,6,-0.87,-14.5
THANGAMAYL,2018-06-30,2018-06-30,,INR,7.51,5,2.51,50.2
THEINVEST,2023-11-09,2023-09-30,AfterMarket,INR,,,,
THEINVEST,2023-08-09,2023-06-30,AfterMarket,INR,,,,
THEINVEST,2023-05-18,2023-03-31,AfterMarket,INR,,,,
